net_junctionCornerDetail;net_limitTurnSpeed;net_version;location_convBoundary;location_netOffset;location_origBoundary;location_projParameter;type_disallow;type_id;type_numLanes;type_oneway;type_priority;type_speed;edge_function;edge_id;lane_disallow;lane_id;lane_index;lane_length;lane_shape;lane_speed;edge_from;edge_name;edge_priority;edge_shape;edge_to;edge_type;param_key;param_value;edge_spreadType;tlLogic_id;tlLogic_offset;tlLogic_programID;tlLogic_type;phase_duration;phase_maxDur;phase_minDur;phase_state;junction_id;junction_incLanes;junction_intLanes;junction_shape;junction_type;junction_x;junction_y;request_cont;request_foes;request_index;request_response;connection_dir;connection_from;connection_fromLane;connection_state;connection_to;connection_toLane;connection_via;connection_linkIndex;connection_tl;connection_keepClear
5;5.50;1.20;;;;;;;;;;;internal;:896440769_10;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:896440769_10_0;0;1.44;1559.09,938.87 1560.26,939.71;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:896440769_13;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:896440769_13_0;0;3.23;1560.26,939.71 1560.63,940.52 1560.20,941.31 1558.97,942.06;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_10824992527_49490384_0;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_10824992527_49490384_0_0;0;4.67;679.41,1026.03 678.24,1025.19 677.86,1024.38 678.29,1023.59 679.51,1022.83;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_10824992527_49490384_1;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_10824992527_49490384_1_0;0;9.21;674.09,1016.83 674.37,1019.39 675.37,1021.24 677.08,1022.39 679.51,1022.83;6.57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_10825245172_10825245175_10825245181_49456155_0;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_10825245172_10825245175_10825245181_49456155_0_0;0;14.05;1178.87,1042.90 1164.83,1042.48;11.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_10825245172_10825245175_10825245181_49456155_1;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_10825245172_10825245175_10825245181_49456155_1_0;0;3.10;1178.87,1042.90 1175.87,1042.14;8.15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_10825245172_10825245175_10825245181_49456155_2;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_10825245172_10825245175_10825245181_49456155_2_0;0;1.44;1178.87,1042.90 1177.70,1042.06;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_10825245172_10825245175_10825245181_49456155_6;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_10825245172_10825245175_10825245181_49456155_6_0;0;11.67;1175.87,1042.14 1175.75,1042.11 1173.57,1039.99 1172.33,1036.52 1172.04,1031.71;8.15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_10825245172_10825245175_10825245181_49456155_7;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_10825245172_10825245175_10825245181_49456155_7_0;0;3.23;1177.70,1042.06 1177.32,1041.25 1177.75,1040.46 1178.97,1039.70;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_10825245172_10825245175_10825245181_49456155_3;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_10825245172_10825245175_10825245181_49456155_3_0;0;11.83;1164.93,1039.28 1167.95,1038.89 1170.14,1037.50 1171.50,1035.11 1172.04,1031.71;7.35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_10825245172_10825245175_10825245181_49456155_4;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_10825245172_10825245175_10825245181_49456155_4_0;0;14.04;1164.93,1039.28 1178.97,1039.70;11.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_10825245172_10825245175_10825245181_49456155_5;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_10825245172_10825245175_10825245181_49456155_5_0;0;1.44;1164.93,1039.28 1166.11,1040.12;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_10825245172_10825245175_10825245181_49456155_8;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_10825245172_10825245175_10825245181_49456155_8_0;0;3.23;1166.11,1040.12 1166.48,1040.93 1166.05,1041.72 1164.83,1042.48;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_10825273553_10825273556_10825273559_49429404_0;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_10825273553_10825273556_10825273559_49429404_0_0;0;14.67;1328.50,1047.69 1324.85,1047.19 1321.32,1046.24 1317.80,1045.29 1314.15,1044.78;11.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_10825273553_10825273556_10825273559_49429404_1;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_10825273553_10825273556_10825273559_49429404_1_0;0;4.51;1328.50,1047.69 1324.67,1046.86 1324.21,1046.48;8.52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_10825273553_10825273556_10825273559_49429404_2;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_10825273553_10825273556_10825273559_49429404_2_0;0;1.44;1328.50,1047.69 1327.32,1046.85;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_10825273553_10825273556_10825273559_49429404_9;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_10825273553_10825273556_10825273559_49429404_9_0;0;11.70;1324.21,1046.48 1321.99,1044.66 1320.45,1041.10 1320.05,1036.17;8.52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_10825273553_10825273556_10825273559_49429404_10;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_10825273553_10825273556_10825273559_49429404_10_0;0;3.23;1327.32,1046.85 1326.95,1046.04 1327.38,1045.25 1328.60,1044.49;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_10825273553_10825273556_10825273559_49429404_3;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_10825273553_10825273556_10825273559_49429404_3_0;0;11.08;1323.25,1036.27 1323.49,1039.80 1324.46,1042.34 1326.17,1043.91 1328.60,1044.49;7.14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_10825273553_10825273556_10825273559_49429404_4;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_10825273553_10825273556_10825273559_49429404_4_0;0;14.23;1323.25,1036.27 1322.58,1040.12 1320.84,1042.82 1318.03,1044.37 1314.15,1044.78;7.99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_10825273553_10825273556_10825273559_49429404_5;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_10825273553_10825273556_10825273559_49429404_5_0;0;1.44;1323.25,1036.27 1322.41,1037.44;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_10825273553_10825273556_10825273559_49429404_11;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_10825273553_10825273556_10825273559_49429404_11_0;0;3.23;1322.41,1037.44 1321.60,1037.82 1320.81,1037.39 1320.05,1036.17;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_10825273553_10825273556_10825273559_49429404_6;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_10825273553_10825273556_10825273559_49429404_6_0;0;9.04;1314.27,1041.58 1316.73,1041.32 1318.52,1040.33 1319.62,1038.62 1320.05,1036.17;6.50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_10825273553_10825273556_10825273559_49429404_7;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_10825273553_10825273556_10825273559_49429404_7_0;0;14.66;1314.27,1041.58 1317.91,1042.09 1321.44,1043.04 1324.96,1043.99 1328.60,1044.49;11.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_10825273553_10825273556_10825273559_49429404_8;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_10825273553_10825273556_10825273559_49429404_8_0;0;1.44;1314.27,1041.58 1315.44,1042.43;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_10825273553_10825273556_10825273559_49429404_12;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_10825273553_10825273556_10825273559_49429404_12_0;0;3.23;1315.44,1042.43 1315.81,1043.24 1315.38,1044.02 1314.15,1044.78;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_10825281401_10825281404_10825284410_49534254_0;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_10825281401_10825281404_10825284410_49534254_0_0;0;15.00;1110.88,1040.68 1095.88,1040.27;11.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_10825281401_10825281404_10825284410_49534254_1;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_10825281401_10825281404_10825284410_49534254_1_0;0;15.89;1110.88,1040.68 1107.05,1039.88 1104.36,1037.76 1102.82,1034.32 1102.43,1029.56;8.43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_10825281401_10825281404_10825284410_49534254_2;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_10825281401_10825281404_10825284410_49534254_2_0;0;1.44;1110.88,1040.68 1109.70,1039.84;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_10825281401_10825281404_10825284410_49534254_9;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_10825281401_10825281404_10825284410_49534254_9_0;0;3.23;1109.70,1039.84 1109.33,1039.03 1109.75,1038.25 1110.98,1037.48;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_10825281401_10825281404_10825284410_49534254_3;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_10825281401_10825281404_10825284410_49534254_3_0;0;10.73;1105.63,1029.66 1105.87,1033.02 1106.84,1035.44 1108.54,1036.93 1110.98,1037.48;7.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_10825281401_10825281404_10825284410_49534254_4;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_10825281401_10825281404_10825284410_49534254_4_0;0;16.44;1105.63,1029.66 1104.88,1034.47 1103.01,1037.84 1100.01,1039.77 1095.88,1040.27;8.53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_10825281401_10825281404_10825284410_49534254_5;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_10825281401_10825281404_10825284410_49534254_5_0;0;1.44;1105.63,1029.66 1104.79,1030.84;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_10825281401_10825281404_10825284410_49534254_10;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_10825281401_10825281404_10825284410_49534254_10_0;0;3.23;1104.79,1030.84 1103.98,1031.21 1103.19,1030.78 1102.43,1029.56;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_10825281401_10825281404_10825284410_49534254_6;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_10825281401_10825281404_10825284410_49534254_6_0;0;11.24;1096.04,1037.07 1098.74,1036.71 1100.70,1035.34 1101.93,1032.95 1102.43,1029.56;7.15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_10825281401_10825281404_10825284410_49534254_7;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_10825281401_10825281404_10825284410_49534254_7_0;0;14.95;1096.04,1037.07 1110.98,1037.48;11.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_10825281401_10825281404_10825284410_49534254_8;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_10825281401_10825281404_10825284410_49534254_8_0;0;1.44;1096.04,1037.07 1097.20,1037.93;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_10825281401_10825281404_10825284410_49534254_11;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_10825281401_10825281404_10825284410_49534254_11_0;0;3.23;1097.20,1037.93 1097.56,1038.75 1097.12,1039.53 1095.88,1040.27;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_10865574484_10865574487_10865574490_10865574493_#1more_0;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_10865574484_10865574487_10865574490_10865574493_#1more_0_0;0;12.15;1047.95,1038.64 1035.80,1038.25;11.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_10865574484_10865574487_10865574490_10865574493_#1more_1;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_10865574484_10865574487_10865574490_10865574493_#1more_1_0;0;2.93;1047.95,1038.64 1045.10,1037.94;7.75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_10865574484_10865574487_10865574490_10865574493_#1more_2;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_10865574484_10865574487_10865574490_10865574493_#1more_2_0;0;1.44;1047.95,1038.64 1046.77,1037.80;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_10865574484_10865574487_10865574490_10865574493_#1more_6;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_10865574484_10865574487_10865574490_10865574493_#1more_6_0;0;10.32;1045.10,1037.94 1043.11,1036.04 1041.98,1032.96 1041.71,1028.68;7.75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_10865574484_10865574487_10865574490_10865574493_#1more_7;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_10865574484_10865574487_10865574490_10865574493_#1more_7_0;0;3.23;1046.77,1037.80 1046.40,1036.99 1046.83,1036.20 1048.05,1035.44;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_10865574484_10865574487_10865574490_10865574493_#1more_3;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_10865574484_10865574487_10865574490_10865574493_#1more_3_0;0;9.81;1035.90,1035.05 1038.37,1034.72 1040.15,1033.55 1041.27,1031.53 1041.71,1028.68;6.75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_10865574484_10865574487_10865574490_10865574493_#1more_4;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_10865574484_10865574487_10865574490_10865574493_#1more_4_0;0;12.16;1035.90,1035.05 1048.05,1035.44;11.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_10865574484_10865574487_10865574490_10865574493_#1more_5;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_10865574484_10865574487_10865574490_10865574493_#1more_5_0;0;1.44;1035.90,1035.05 1037.08,1035.89;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_10865574484_10865574487_10865574490_10865574493_#1more_8;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_10865574484_10865574487_10865574490_10865574493_#1more_8_0;0;3.23;1037.08,1035.89 1037.45,1036.70 1037.03,1037.48 1035.80,1038.25;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_1998189036_1998189051_0;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_1998189036_1998189051_0_0;0;2.79;961.97,694.00 959.18,693.92;11.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_2470282362_3168855371_0;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_2470282362_3168855371_0_0;0;3.87;1452.61,599.39 1448.74,599.26;11.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_2470282362_3168855371_1;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_2470282362_3168855371_1_0;0;3.87;1448.86,596.06 1452.73,596.19;11.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_3168855386_49483861_0;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_3168855386_49483861_0_0;0;9.03;1419.02,709.58 1416.55,709.84 1414.77,710.84 1413.68,712.55 1413.26,714.99;6.49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_3168855386_49483861_1;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_3168855386_49483861_1_0;0;16.13;1419.02,709.58 1402.90,708.94;11.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_3168855386_49483861_2;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_3168855386_49483861_2_0;0;10.57;1410.06,714.91 1409.67,712.39 1408.35,710.55 1406.09,709.40 1402.90,708.94;7.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_3168855386_49483861_3;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_3168855386_49483861_3_0;0;1.44;1410.06,714.91 1410.89,713.73;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_3168855386_49483861_4;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_3168855386_49483861_4_0;0;3.23;1410.89,713.73 1411.70,713.35 1412.49,713.77 1413.26,714.99;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_3292949051_3292949052_0;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_3292949051_3292949052_0_0;0;9.60;1297.09,535.94 1287.50,535.61;6.71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_3444960763_49385990_0;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_3444960763_49385990_0_0;0;4.29;1574.50,748.67 1574.36,752.96;11.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_3444960763_49385990_1;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_3444960763_49385990_1_0;0;4.29;1571.16,752.86 1571.30,748.57;11.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_3444960763_49385990_2;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_3444960763_49385990_2_0;0;1.44;1571.16,752.86 1572.00,751.68;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_3444960763_49385990_3;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_3444960763_49385990_3_0;0;3.23;1572.00,751.68 1572.81,751.31 1573.60,751.74 1574.36,752.96;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_4349304220_4349304222_49558688_5000474969_0;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_4349304220_4349304222_49558688_5000474969_0_0;0;15.30;865.66,1031.82 850.37,1031.41;11.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_4349304220_4349304222_49558688_5000474969_1;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_4349304220_4349304222_49558688_5000474969_1_0;0;2.53;865.66,1031.82 863.24,1031.10;7.67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_4349304220_4349304222_49558688_5000474969_2;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_4349304220_4349304222_49558688_5000474969_2_0;0;1.44;865.66,1031.82 864.49,1030.98;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_4349304220_4349304222_49558688_5000474969_6;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_4349304220_4349304222_49558688_5000474969_6_0;0;10.39;863.24,1031.10 861.55,1029.14 860.59,1025.93 860.37,1021.48;7.67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_4349304220_4349304222_49558688_5000474969_7;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_4349304220_4349304222_49558688_5000474969_7_0;0;3.23;864.49,1030.98 864.11,1030.16 864.54,1029.38 865.76,1028.62;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_4349304220_4349304222_49558688_5000474969_3;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_4349304220_4349304222_49558688_5000474969_3_0;0;13.56;850.47,1028.21 854.73,1027.91 857.79,1026.68 859.68,1024.54 860.37,1021.48;7.83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_4349304220_4349304222_49558688_5000474969_4;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_4349304220_4349304222_49558688_5000474969_4_0;0;15.30;850.47,1028.21 865.76,1028.62;11.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_4349304220_4349304222_49558688_5000474969_5;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_4349304220_4349304222_49558688_5000474969_5_0;0;1.44;850.47,1028.21 851.64,1029.05;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_4349304220_4349304222_49558688_5000474969_8;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_4349304220_4349304222_49558688_5000474969_8_0;0;3.23;851.64,1029.05 852.02,1029.86 851.59,1030.65 850.37,1031.41;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_4349304224_49410477_6611217148_6611217150_#1more_0;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_4349304224_49410477_6611217148_6611217150_#1more_0_0;0;17.34;743.40,1028.00 726.08,1027.32;11.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_4349304224_49410477_6611217148_6611217150_#1more_1;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_4349304224_49410477_6611217148_6611217150_#1more_1_0;0;4.90;743.40,1028.00 738.68,1027.23 738.59,1027.17;8.69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_4349304224_49410477_6611217148_6611217150_#1more_2;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_4349304224_49410477_6611217148_6611217150_#1more_2_0;0;1.44;743.40,1028.00 742.23,1027.16;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_4349304224_49410477_6611217148_6611217150_#1more_9;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_4349304224_49410477_6611217148_6611217150_#1more_9_0;0;12.03;738.59,1027.17 735.35,1025.22 733.42,1021.99 732.87,1017.53;8.69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_4349304224_49410477_6611217148_6611217150_#1more_10;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_4349304224_49410477_6611217148_6611217150_#1more_10_0;0;3.23;742.23,1027.16 741.85,1026.35 742.27,1025.56 743.50,1024.80;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:cluster_4349304224_49410477_6611217148_6611217150_#1more_3;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:cluster_4349304224_49410477_6611217148_6611217150_#1more_3_0;0;11.77;736.07,1017.63 736.46,1020.68 737.82,1022.89 740.17,1024.27 743.50,1024.80;7.34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
